문제	카테고리
23207	01000100000000000000000000000000000000000000000000000005
23222	00000001000000000000000001000000000000000000000000000013
23235	01000000000000000000000000000000000000000000000000000003
23237	00010001100010000000000000000000000000000000000000000012
23239	10000000001000000000000000000000000000000000000000000015
23242	10100000000000000000010000000000000000000000000000000014
23245	00001000010001000000000000000000000000000000000000000017
23246	00000000010000000000000000000000000000000000000000000006
23247	00000001000000000000010000000000000000000000000000000010
23248	00001010000000000000000000000000000000000000000000100017
23250	10000000000000000000000000000000000001000000000000000011
23251	10000000000000001000100000000000000000000000000000000004
23253	01001000000000000000100000000001000000000000000000000006
23254	00001010000000000000000000000010000000000000000000000011
23255	00010010000000000000000000000000000000000000000000000013
23256	00100000000000000000000000000000000000000000000000000013
23257	00100000000000000000000000000000000000000100000000000013
23258	00110000000000000000000000000000000000000000000100000015
23259	00010001000000000000000100000000000000000000000000000015
23265	10000000000000000000000000000000000000000000000000000013
23268	00010000100000010000000000000000000000000000000000000014
23271	10000000001000000000000000000000000000001000000000000012
23274	10000000001000000000000000000000000000000000000000000004
23275	01000000000000000000000000000000000000000000000000000004
23276	10000000000100000000000000000000000000000001000000000005
23278	10000000010000001000000000000000000000000000000000000005
23279	00000000010000000000000000000000000000000000000000000009
23280	00100000000000000000000000000000000000000000000000000013
23281	00100000000000000000000000000000000100000000000000000016
23284	00001001000000000000000001000001000000000000000000000010
23285	00000000000010000000000000000000000000000000000000000014
23286	00110000000000000000000010000000000000000000000100000014
23288	01010000100000010110000000000000000000000000000000000013
23289	01000000000000000100000000000000000000000000000000000016
23290	01000000000000000100000001000000000000000000000000000015
23291	01000000000000000100000000000000000000000000000000000016
23292	11000000000000001000000000000000000000000000000000000004
23293	01001000000000000100000000000100000000000000000000000010
23294	01001000000000000100000000000000000000000000000001000012
23295	00000000000000000000010000000000000000000000000000000013
23296	00010010100000000010000000000000000000000000001000000014
23300	01001000000000000000000000000000000000000000000001000010
23301	01000001000000000000000000000000000000000000000000000008
23302	01010100100000000010000000000000000000000000000000000013
23303	01000100000000000000000000000000000000000000000000000004
23304	00000100000000000000000000000000000001000000000000000009
23305	01000010000000000000000000000000000000000000000000000006
23306	00000000000000000000100000000000000000000000000000000009
23307	01000000000000000000000000000000000000000000000000000013
23309	01001000000000000000000000000000000000000000000000000012
23310	10000000000100000000000000000000000000000001000000000014
23311	00100000000000000000000000000000000000000000000000000016
23312	00000000000010000000100000000000000000000000000000000013
23313	10001000000101000000000000000000000000000000000000000017
23316	10000000000000000000000000000000000000001000000000000014
23317	10100000010000000001000000000000000000000000000000000011
23318	00100001000000000000010101000000000000000000000000000011
23320	11000000000000000000000000000000000000000000000000000004
23321	01000100000000000000000000000000000000000000000000000005
23322	00000010000000000000100000000000000000000000000000000009
23323	10000010000000000000000000000000000000000000000000000009
23324	00011000100000010000000000100000000000000000000000000012
23325	00100000000000000000000000000000000000000000000000000012
23326	00001000000000000000000000000100000000000000000000000013
23327	10000000000000000000010000000000000000000000000000000013
23328	00000100000000000000100000000000000000000000000000000015
23329	00010000010000000000000010000000000000000000000000000016
23330	10000000010000000000000000000000000000000000000000000008
23331	00000011000000100000010000000000000000100000000000000017
23333	00000000000000000000000000000000000001000000000000000014
23334	01000100000000000000000000000000000000000000000000000005
23335	10000000000100000000000000000000000000000000000000000006
23336	00001000000001000000000000010000000000000000000000000016
23337	10100000000000000000000000000000000000001000000000000010
23338	10000000000000100000000000000000000000100000000000000014
23340	00100000010010000000000000000000100000000000000000000017
23343	11000100000000001000000000000000000000000000000000000003
23345	01001000000000000000001000000001000000000000000000000015
23348	11000000000000001000000000000000000000000000000000000003
23349	01001100010000000000000000001100000000000000000000000010
23350	01001000000000000100000000000000000000000000000000000009
23351	01000010000000000100000000000000000000000000000000000008
23352	00010001100000010000000000000000000000000000000000000011
23353	00100000000000000000000000000000000000000000000000000013
23354	00010001000000000000000010000000000000000000000000000013
23355	00000000000010000000000000000000000000000000000000000017
23358	01100000000000000000000000000000000000000000000000000013
23360	10000000000100000000000000000000001000000000000000000016
23363	00000000000000000000101000000000000000000000000000000016
23364	10000000000100000000000000000000000000000000000000000012
23365	10000010000000000000000000000000000000000000000000000010
23366	00010000000000000000000010000000000000000000000000000012
23367	01000100000000000000000000000000000000000000000000000004
23369	00001010000000000000000000000000000000000000000001000009
23370	01000100000000000000000000000000000000000000000000000010
23371	01000000000000000100000000000000000000000000000000000005
23372	00000000010000100000010000000000000000000000000000000010
23373	00000000000000000000000000000000000000000100000000000015
23374	10001000000000000000000000001000000010000000000000000015
23375	00000000001000000000000000000000000000000000000000000002
23376	00001010010000000000000000000010000000000000000000000012
23377	00100000000000000000000100000000000000000000000000000016
23378	00100000000000000000000000000000000000000000000000000013
23379	10100000000000000000000000000000000000001000000000000012
23380	10001000010000000000000000001100000000000000000000000009
23383	10000000010000000000000000000000000000000000000000000010
23385	10000000001000000000001000000000000000000000000000000013
